idx,success,R,value,budget,agent_sum_distance,message_air_distance,delivery_time,directed_transmission,jammer_on,K,file
243,True,7.87481984283462,2.5333854138007235,5.004569993222299,18.32170283294484,None,21,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
244,True,8.017915945202468,2.3431121502688486,4.856633678180388,18.912702714479078,None,23,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
245,True,7.791077914920399,1.7193488566816861,5.154000614476755,26.148348901466463,None,29,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
246,True,6.254394597557859,1.9051508692082504,4.047904970649745,16.984615961874947,None,18,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
247,True,5.497104771988042,2.9917780710477593,4.598541774652541,12.024554449114603,None,14,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
248,True,7.548677838024968,2.246528841210557,5.304940635945902,22.491495031253198,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
249,True,7.549642345154405,2.486032101513027,5.304940635945902,20.887948814484638,None,24,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
250,True,8.330135738986293,1.7766875672423588,5.815693562360987,30.442407315943292,None,36,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
251,True,7.986588548286743,0.8740002227824797,5.004569993222299,33.93572181514008,None,41,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
252,True,8.244493564504285,2.1951882132463756,5.815693562360987,26.146747674547107,None,29,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
253,True,6.744919167013158,1.2773899909755726,4.813272045871279,27.67218340224844,None,30,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
254,True,8.90123392610372,1.0607843208101944,5.362858251486729,33.099015380122545,None,37,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
255,True,7.699989641465564,2.2672731206288574,5.154000614476755,20.797656347113314,None,29,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
256,True,6.02640691382638,2.4600316999811227,4.151471590710395,13.228412001242102,None,16,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
257,True,5.91588812527006,1.7174620847296584,4.2989997841320635,20.63198353765916,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
